company,date,close,signal
Eicher Motors,2016-02-23 00:00:00,18968.7,BUY
Eicher Motors,2016-02-24 00:00:00,19100.6,BUY
Eicher Motors,2016-02-25 00:00:00,18875.65,HOLD
Eicher Motors,2016-02-26 00:00:00,18857.3,SELL
Eicher Motors,2016-02-29 00:00:00,18894.8,HOLD
Eicher Motors,2016-03-01 00:00:00,19183.0,BUY
Eicher Motors,2016-03-02 00:00:00,19274.65,BUY
Eicher Motors,2016-03-03 00:00:00,19323.25,BUY
Eicher Motors,2016-03-04 00:00:00,19245.8,HOLD
Eicher Motors,2016-03-08 00:00:00,19860.95,HOLD
Eicher Motors,2016-03-09 00:00:00,19934.15,BUY
Eicher Motors,2016-03-10 00:00:00,19790.05,HOLD
Eicher Motors,2016-03-11 00:00:00,19996.85,HOLD
Eicher Motors,2016-03-14 00:00:00,19827.6,HOLD
Eicher Motors,2016-03-15 00:00:00,19551.85,SELL
Eicher Motors,2016-03-16 00:00:00,18702.65,SELL
Eicher Motors,2016-03-17 00:00:00,18017.7,SELL
Eicher Motors,2016-03-18 00:00:00,18403.1,HOLD
Eicher Motors,2016-03-21 00:00:00,18372.45,HOLD
Eicher Motors,2016-03-22 00:00:00,18227.45,SELL
Eicher Motors,2016-03-23 00:00:00,18541.1,HOLD
Eicher Motors,2016-03-28 00:00:00,18408.4,HOLD
Eicher Motors,2016-03-29 00:00:00,18627.85,HOLD
Eicher Motors,2016-03-30 00:00:00,18708.85,BUY
Eicher Motors,2016-03-31 00:00:00,19139.85,BUY
Eicher Motors,2016-04-01 00:00:00,19238.5,BUY
Eicher Motors,2016-04-04 00:00:00,19489.1,BUY
Eicher Motors,2016-04-05 00:00:00,18746.6,HOLD
Eicher Motors,2016-04-06 00:00:00,19173.2,HOLD
Eicher Motors,2016-04-07 00:00:00,18869.65,HOLD
Eicher Motors,2016-04-08 00:00:00,19178.2,HOLD
Eicher Motors,2016-04-11 00:00:00,19360.9,BUY
Eicher Motors,2016-04-12 00:00:00,19528.85,BUY
Eicher Motors,2016-04-13 00:00:00,19896.85,BUY
Eicher Motors,2016-04-18 00:00:00,20252.9,BUY
Eicher Motors,2016-04-20 00:00:00,20499.3,BUY
Eicher Motors,2016-04-21 00:00:00,20312.7,HOLD
Eicher Motors,2016-04-22 00:00:00,20164.65,SELL
Eicher Motors,2016-04-25 00:00:00,19939.45,SELL
Eicher Motors,2016-04-26 00:00:00,20167.4,HOLD
Eicher Motors,2016-04-27 00:00:00,20127.2,HOLD
Eicher Motors,2016-04-28 00:00:00,20250.8,HOLD
Eicher Motors,2016-04-29 00:00:00,20032.65,HOLD
Eicher Motors,2016-05-02 00:00:00,19874.75,SELL
Eicher Motors,2016-05-03 00:00:00,19969.4,HOLD
Eicher Motors,2016-05-04 00:00:00,19746.5,HOLD
Eicher Motors,2016-05-05 00:00:00,19687.45,SELL
Eicher Motors,2016-05-06 00:00:00,20216.8,HOLD
Eicher Motors,2016-05-09 00:00:00,20475.45,BUY
Eicher Motors,2016-05-10 00:00:00,20255.9,HOLD
Eicher Motors,2016-05-11 00:00:00,19981.45,SELL
Eicher Motors,2016-05-12 00:00:00,19749.55,SELL
Eicher Motors,2016-05-13 00:00:00,18995.75,SELL
Eicher Motors,2016-05-16 00:00:00,19067.15,HOLD
Eicher Motors,2016-05-17 00:00:00,18611.35,HOLD
Eicher Motors,2016-05-18 00:00:00,18720.15,HOLD
Eicher Motors,2016-05-19 00:00:00,18223.2,HOLD
Eicher Motors,2016-05-20 00:00:00,18286.95,HOLD
Eicher Motors,2016-05-23 00:00:00,18257.1,HOLD
Eicher Motors,2016-05-24 00:00:00,18175.65,SELL
Eicher Motors,2016-05-25 00:00:00,18525.4,HOLD
Eicher Motors,2016-05-26 00:00:00,18421.1,HOLD
Eicher Motors,2016-05-27 00:00:00,18751.3,HOLD
Eicher Motors,2016-05-30 00:00:00,18720.95,HOLD
Eicher Motors,2016-05-31 00:00:00,18524.2,SELL
Eicher Motors,2016-06-01 00:00:00,18692.15,HOLD
Eicher Motors,2016-06-02 00:00:00,18767.3,BUY
Eicher Motors,2016-06-03 00:00:00,18781.5,BUY
Eicher Motors,2016-06-06 00:00:00,18955.35,BUY
Eicher Motors,2016-06-07 00:00:00,18805.7,HOLD
Eicher Motors,2016-06-08 00:00:00,18799.65,SELL
Eicher Motors,2016-06-09 00:00:00,18608.65,SELL
Eicher Motors,2016-06-10 00:00:00,18620.65,HOLD
Eicher Motors,2016-06-13 00:00:00,18416.85,HOLD
Eicher Motors,2016-06-14 00:00:00,18761.3,HOLD
Eicher Motors,2016-06-15 00:00:00,18634.65,HOLD
Eicher Motors,2016-06-16 00:00:00,18783.4,HOLD
Eicher Motors,2016-06-17 00:00:00,18744.85,HOLD
Eicher Motors,2016-06-20 00:00:00,18654.95,SELL
Eicher Motors,2016-06-21 00:00:00,18730.5,HOLD
Eicher Motors,2016-06-22 00:00:00,18771.5,BUY
Eicher Motors,2016-06-23 00:00:00,18660.25,HOLD
Eicher Motors,2016-06-24 00:00:00,18623.8,SELL
Eicher Motors,2016-06-27 00:00:00,18701.4,HOLD
Eicher Motors,2016-06-28 00:00:00,19188.5,BUY
Eicher Motors,2016-06-29 00:00:00,19110.45,HOLD
Eicher Motors,2016-06-30 00:00:00,19223.7,HOLD
Eicher Motors,2016-07-01 00:00:00,19156.55,HOLD
Eicher Motors,2016-07-04 00:00:00,19463.6,HOLD
Eicher Motors,2016-07-05 00:00:00,19419.3,HOLD
Eicher Motors,2016-07-07 00:00:00,19576.95,HOLD
Eicher Motors,2016-07-08 00:00:00,19451.8,HOLD
Eicher Motors,2016-07-11 00:00:00,19550.0,HOLD
Eicher Motors,2016-07-12 00:00:00,19668.6,BUY
Eicher Motors,2016-07-13 00:00:00,19526.3,HOLD
Eicher Motors,2016-07-14 00:00:00,19509.5,SELL
Eicher Motors,2016-07-15 00:00:00,19774.2,HOLD
Eicher Motors,2016-07-18 00:00:00,19900.8,BUY
Eicher Motors,2016-07-19 00:00:00,19696.0,HOLD
Eicher Motors,2016-07-20 00:00:00,19857.75,HOLD
Eicher Motors,2016-07-21 00:00:00,19684.9,HOLD
Eicher Motors,2016-07-22 00:00:00,19832.1,HOLD
Eicher Motors,2016-07-25 00:00:00,19938.35,BUY
Eicher Motors,2016-07-26 00:00:00,20122.2,BUY
Eicher Motors,2016-07-27 00:00:00,20335.35,BUY
Eicher Motors,2016-07-28 00:00:00,21075.2,BUY
Eicher Motors,2016-07-29 00:00:00,22465.8,BUY
Eicher Motors,2016-08-01 00:00:00,22297.75,HOLD
Eicher Motors,2016-08-02 00:00:00,21839.75,SELL
Eicher Motors,2016-08-03 00:00:00,21382.15,SELL
Eicher Motors,2016-08-04 00:00:00,21423.85,HOLD
Eicher Motors,2016-08-05 00:00:00,22258.3,BUY
Eicher Motors,2016-08-08 00:00:00,22440.65,BUY
Eicher Motors,2016-08-09 00:00:00,22064.3,HOLD
Eicher Motors,2016-08-10 00:00:00,21724.2,SELL
Eicher Motors,2016-08-11 00:00:00,22281.7,HOLD
Eicher Motors,2016-08-12 00:00:00,22263.3,HOLD
Eicher Motors,2016-08-16 00:00:00,22450.5,HOLD
Eicher Motors,2016-08-17 00:00:00,22275.2,HOLD
Eicher Motors,2016-08-18 00:00:00,22190.05,SELL
Eicher Motors,2016-08-19 00:00:00,21759.35,SELL
Eicher Motors,2016-08-22 00:00:00,21798.25,HOLD
Eicher Motors,2016-08-23 00:00:00,22003.05,BUY
Eicher Motors,2016-08-24 00:00:00,22121.8,BUY
Eicher Motors,2016-08-25 00:00:00,22116.35,HOLD
Eicher Motors,2016-08-26 00:00:00,22327.4,HOLD
Eicher Motors,2016-08-29 00:00:00,22310.6,HOLD
Eicher Motors,2016-08-30 00:00:00,23043.55,HOLD
Eicher Motors,2016-08-31 00:00:00,22732.7,HOLD
Eicher Motors,2016-09-01 00:00:00,22786.4,HOLD
Eicher Motors,2016-09-02 00:00:00,22801.35,BUY
Eicher Motors,2016-09-06 00:00:00,22971.0,BUY
Eicher Motors,2016-09-07 00:00:00,22973.9,BUY
Eicher Motors,2016-09-08 00:00:00,23349.85,BUY
Eicher Motors,2016-09-09 00:00:00,22949.75,HOLD
Eicher Motors,2016-09-12 00:00:00,22744.65,SELL
Eicher Motors,2016-09-14 00:00:00,22596.2,SELL
Eicher Motors,2016-09-15 00:00:00,22491.3,SELL
Eicher Motors,2016-09-16 00:00:00,23056.35,HOLD
Eicher Motors,2016-09-19 00:00:00,23082.15,BUY
Eicher Motors,2016-09-20 00:00:00,23343.8,BUY
Eicher Motors,2016-09-21 00:00:00,24118.75,BUY
Eicher Motors,2016-09-22 00:00:00,24777.65,BUY
Eicher Motors,2016-09-23 00:00:00,24863.55,BUY
Eicher Motors,2016-09-26 00:00:00,24660.35,HOLD
Eicher Motors,2016-09-27 00:00:00,24614.55,SELL
Eicher Motors,2016-09-28 00:00:00,25741.8,HOLD
Eicher Motors,2016-09-29 00:00:00,24859.75,HOLD
Eicher Motors,2016-09-30 00:00:00,24917.4,HOLD
Eicher Motors,2016-10-03 00:00:00,25773.15,BUY
Eicher Motors,2016-10-04 00:00:00,25825.45,BUY
Eicher Motors,2016-10-05 00:00:00,26260.65,BUY
Eicher Motors,2016-10-06 00:00:00,26217.2,HOLD
Eicher Motors,2016-10-07 00:00:00,25804.25,SELL
Eicher Motors,2016-10-10 00:00:00,25835.1,HOLD
Eicher Motors,2016-10-13 00:00:00,25804.85,HOLD
Eicher Motors,2016-10-14 00:00:00,25397.05,SELL
Eicher Motors,2016-10-17 00:00:00,24645.45,SELL
Eicher Motors,2016-10-18 00:00:00,25083.4,HOLD
Eicher Motors,2016-10-19 00:00:00,25007.25,HOLD
Eicher Motors,2016-10-20 00:00:00,24965.95,SELL
Eicher Motors,2016-10-21 00:00:00,25109.4,HOLD
Eicher Motors,2016-10-24 00:00:00,24893.85,HOLD
Eicher Motors,2016-10-25 00:00:00,24663.0,SELL
Eicher Motors,2016-10-26 00:00:00,24431.3,SELL
Eicher Motors,2016-10-27 00:00:00,24531.6,HOLD
Eicher Motors,2016-10-28 00:00:00,24025.65,HOLD
Eicher Motors,2016-10-30 00:00:00,24021.8,SELL
Eicher Motors,2016-11-01 00:00:00,25309.3,HOLD
Eicher Motors,2016-11-02 00:00:00,24799.9,HOLD
Eicher Motors,2016-11-03 00:00:00,24568.2,SELL
Eicher Motors,2016-11-04 00:00:00,23951.95,SELL
Eicher Motors,2016-11-07 00:00:00,24034.85,HOLD
Eicher Motors,2016-11-08 00:00:00,24237.05,BUY
Eicher Motors,2016-11-09 00:00:00,23409.15,HOLD
Eicher Motors,2016-11-10 00:00:00,23070.35,SELL
Eicher Motors,2016-11-11 00:00:00,21745.4,SELL
Eicher Motors,2016-11-15 00:00:00,20284.35,SELL
Eicher Motors,2016-11-16 00:00:00,21093.65,HOLD
Eicher Motors,2016-11-17 00:00:00,21026.95,HOLD
Eicher Motors,2016-11-18 00:00:00,21805.2,HOLD
Eicher Motors,2016-11-21 00:00:00,20357.95,HOLD
Eicher Motors,2016-11-22 00:00:00,20656.35,HOLD
Eicher Motors,2016-11-23 00:00:00,20910.55,BUY
Eicher Motors,2016-11-24 00:00:00,20353.25,HOLD
Eicher Motors,2016-11-25 00:00:00,20144.5,SELL
Eicher Motors,2016-11-28 00:00:00,20226.4,HOLD
Eicher Motors,2016-11-29 00:00:00,21343.4,BUY
Eicher Motors,2016-11-30 00:00:00,21675.4,BUY
Eicher Motors,2016-12-01 00:00:00,22179.15,BUY
Eicher Motors,2016-12-02 00:00:00,22699.05,BUY
Eicher Motors,2016-12-05 00:00:00,22741.9,BUY
Eicher Motors,2016-12-06 00:00:00,22463.1,HOLD
Eicher Motors,2016-12-07 00:00:00,23316.2,HOLD
Eicher Motors,2016-12-08 00:00:00,23257.2,HOLD
Eicher Motors,2016-12-09 00:00:00,22849.0,SELL
Eicher Motors,2016-12-12 00:00:00,22215.15,SELL
Eicher Motors,2016-12-13 00:00:00,22286.7,HOLD
Eicher Motors,2016-12-14 00:00:00,21806.1,HOLD
Eicher Motors,2016-12-15 00:00:00,21495.75,SELL
Eicher Motors,2016-12-16 00:00:00,21757.45,HOLD
Eicher Motors,2016-12-19 00:00:00,21543.7,HOLD
Eicher Motors,2016-12-20 00:00:00,21160.3,SELL
Eicher Motors,2016-12-21 00:00:00,21328.55,HOLD
Eicher Motors,2016-12-22 00:00:00,21301.4,HOLD
Eicher Motors,2016-12-23 00:00:00,20919.55,SELL
Eicher Motors,2016-12-26 00:00:00,20275.5,SELL
Eicher Motors,2016-12-27 00:00:00,20565.1,HOLD
Eicher Motors,2016-12-28 00:00:00,20885.25,BUY
Eicher Motors,2016-12-29 00:00:00,21477.85,BUY
Eicher Motors,2016-12-30 00:00:00,21812.1,BUY
Eicher Motors,2017-01-02 00:00:00,22510.6,BUY
Eicher Motors,2017-01-03 00:00:00,22497.55,HOLD
Eicher Motors,2017-01-04 00:00:00,22177.8,SELL
Eicher Motors,2017-01-05 00:00:00,22324.75,HOLD
Eicher Motors,2017-01-06 00:00:00,22714.6,BUY
Eicher Motors,2017-01-09 00:00:00,22979.15,BUY
Eicher Motors,2017-01-10 00:00:00,22986.3,BUY
Eicher Motors,2017-01-11 00:00:00,23174.0,BUY
Eicher Motors,2017-01-12 00:00:00,22816.0,HOLD
Eicher Motors,2017-01-13 00:00:00,22773.1,SELL
Eicher Motors,2017-01-16 00:00:00,22327.25,SELL
Eicher Motors,2017-01-17 00:00:00,22285.4,SELL
Eicher Motors,2017-01-18 00:00:00,22441.8,HOLD
Eicher Motors,2017-01-19 00:00:00,22845.15,BUY
Eicher Motors,2017-01-20 00:00:00,22744.4,HOLD
Eicher Motors,2017-01-23 00:00:00,22727.95,SELL
Eicher Motors,2017-01-24 00:00:00,23006.9,HOLD
Eicher Motors,2017-01-25 00:00:00,23011.85,BUY
Eicher Motors,2017-01-27 00:00:00,23465.6,BUY
Eicher Motors,2017-01-30 00:00:00,23301.45,HOLD
Eicher Motors,2017-01-31 00:00:00,23037.45,SELL
Eicher Motors,2017-02-01 00:00:00,24007.95,HOLD
Eicher Motors,2017-02-02 00:00:00,23757.05,HOLD
Eicher Motors,2017-02-03 00:00:00,23382.65,SELL
Eicher Motors,2017-02-06 00:00:00,23745.5,HOLD
Eicher Motors,2017-02-07 00:00:00,23717.9,HOLD
Eicher Motors,2017-02-08 00:00:00,23867.9,HOLD
Eicher Motors,2017-02-09 00:00:00,23857.0,HOLD
Eicher Motors,2017-02-10 00:00:00,23982.85,HOLD
Eicher Motors,2017-02-13 00:00:00,24779.0,BUY
Eicher Motors,2017-02-14 00:00:00,25320.0,BUY
Eicher Motors,2017-02-15 00:00:00,24718.8,HOLD
Eicher Motors,2017-02-16 00:00:00,25262.9,HOLD
Eicher Motors,2017-02-17 00:00:00,25040.85,HOLD
Eicher Motors,2017-02-20 00:00:00,25116.5,HOLD
Eicher Motors,2017-02-21 00:00:00,25234.45,BUY
Eicher Motors,2017-02-22 00:00:00,25032.7,HOLD
Eicher Motors,2017-02-23 00:00:00,24889.6,SELL
Eicher Motors,2017-02-27 00:00:00,24333.65,SELL
Eicher Motors,2017-02-28 00:00:00,24169.05,SELL
Eicher Motors,2017-03-01 00:00:00,23712.0,SELL
Eicher Motors,2017-03-02 00:00:00,23449.2,SELL
Eicher Motors,2017-03-03 00:00:00,23080.75,SELL
Eicher Motors,2017-03-06 00:00:00,23076.2,SELL
Eicher Motors,2017-03-07 00:00:00,23217.8,HOLD
Eicher Motors,2017-03-08 00:00:00,23475.45,BUY
Eicher Motors,2017-03-09 00:00:00,23404.4,HOLD
Eicher Motors,2017-03-10 00:00:00,23393.25,SELL
Eicher Motors,2017-03-14 00:00:00,23963.25,HOLD
Eicher Motors,2017-03-15 00:00:00,24099.0,BUY
Eicher Motors,2017-03-16 00:00:00,24514.5,BUY
Eicher Motors,2017-03-17 00:00:00,24601.75,BUY
Eicher Motors,2017-03-20 00:00:00,25033.0,BUY
Eicher Motors,2017-03-21 00:00:00,24902.05,HOLD
Eicher Motors,2017-03-22 00:00:00,24541.7,SELL
Eicher Motors,2017-03-23 00:00:00,24361.6,SELL
Eicher Motors,2017-03-24 00:00:00,24365.95,HOLD
Eicher Motors,2017-03-27 00:00:00,24168.0,HOLD
Eicher Motors,2017-03-28 00:00:00,24936.8,HOLD
Eicher Motors,2017-03-29 00:00:00,25056.25,BUY
Eicher Motors,2017-03-30 00:00:00,25638.15,BUY
Eicher Motors,2017-03-31 00:00:00,25554.15,HOLD
Eicher Motors,2017-04-03 00:00:00,25493.45,SELL
Eicher Motors,2017-04-05 00:00:00,25676.5,HOLD
Eicher Motors,2017-04-06 00:00:00,25552.2,HOLD
Eicher Motors,2017-04-07 00:00:00,25778.3,HOLD
Eicher Motors,2017-04-10 00:00:00,25564.55,HOLD
Eicher Motors,2017-04-11 00:00:00,25819.2,HOLD
Eicher Motors,2017-04-12 00:00:00,26357.7,BUY
Eicher Motors,2017-04-13 00:00:00,26104.6,HOLD
Eicher Motors,2017-04-17 00:00:00,26107.9,HOLD
Eicher Motors,2017-04-18 00:00:00,25566.2,HOLD
Eicher Motors,2017-04-19 00:00:00,25430.45,SELL
Eicher Motors,2017-04-20 00:00:00,25502.1,HOLD
Eicher Motors,2017-04-21 00:00:00,25551.25,BUY
Eicher Motors,2017-04-24 00:00:00,26091.15,BUY
Eicher Motors,2017-04-25 00:00:00,26089.65,HOLD
Eicher Motors,2017-04-26 00:00:00,26027.4,SELL
Eicher Motors,2017-04-27 00:00:00,25974.8,SELL
Eicher Motors,2017-04-28 00:00:00,26022.25,HOLD
Eicher Motors,2017-05-02 00:00:00,25767.25,HOLD
Eicher Motors,2017-05-03 00:00:00,25900.05,HOLD
Eicher Motors,2017-05-04 00:00:00,25764.6,HOLD
Eicher Motors,2017-05-05 00:00:00,25837.45,HOLD
Eicher Motors,2017-05-08 00:00:00,26910.3,BUY
Eicher Motors,2017-05-09 00:00:00,27113.05,BUY
Eicher Motors,2017-05-10 00:00:00,27851.75,BUY
Eicher Motors,2017-05-11 00:00:00,29402.1,BUY
Eicher Motors,2017-05-12 00:00:00,29169.6,HOLD
Eicher Motors,2017-05-15 00:00:00,28937.05,SELL
Eicher Motors,2017-05-16 00:00:00,29307.45,HOLD
Eicher Motors,2017-05-17 00:00:00,29116.15,HOLD
Eicher Motors,2017-05-18 00:00:00,28349.2,SELL
Eicher Motors,2017-05-19 00:00:00,27903.55,SELL
Eicher Motors,2017-05-22 00:00:00,27223.65,SELL
Eicher Motors,2017-05-23 00:00:00,27589.35,HOLD
Eicher Motors,2017-05-24 00:00:00,27411.8,HOLD
Eicher Motors,2017-05-25 00:00:00,27954.05,HOLD
Eicher Motors,2017-05-26 00:00:00,28348.45,BUY
Eicher Motors,2017-05-29 00:00:00,28177.7,HOLD
Eicher Motors,2017-05-30 00:00:00,28336.25,HOLD
Eicher Motors,2017-05-31 00:00:00,28431.15,BUY
Eicher Motors,2017-06-01 00:00:00,28756.1,BUY
Eicher Motors,2017-06-02 00:00:00,29179.95,BUY
Eicher Motors,2017-06-05 00:00:00,29323.8,BUY
Eicher Motors,2017-06-06 00:00:00,29224.6,HOLD
Eicher Motors,2017-06-07 00:00:00,29621.05,HOLD
Eicher Motors,2017-06-08 00:00:00,29613.8,HOLD
Eicher Motors,2017-06-09 00:00:00,29748.5,HOLD
Eicher Motors,2017-06-12 00:00:00,29311.7,HOLD
Eicher Motors,2017-06-13 00:00:00,29179.75,SELL
Eicher Motors,2017-06-14 00:00:00,29024.1,SELL
Eicher Motors,2017-06-15 00:00:00,28804.5,SELL
Eicher Motors,2017-06-16 00:00:00,28722.65,SELL
Eicher Motors,2017-06-19 00:00:00,28465.0,SELL
Eicher Motors,2017-06-20 00:00:00,27878.35,SELL
Eicher Motors,2017-06-21 00:00:00,27561.95,SELL
Eicher Motors,2017-06-22 00:00:00,27652.85,HOLD
Eicher Motors,2017-06-23 00:00:00,27172.4,HOLD
Eicher Motors,2017-06-27 00:00:00,26669.0,SELL
Eicher Motors,2017-06-28 00:00:00,27227.6,HOLD
Eicher Motors,2017-06-29 00:00:00,27436.2,BUY
Eicher Motors,2017-06-30 00:00:00,27013.7,HOLD
Eicher Motors,2017-07-03 00:00:00,27752.1,HOLD
Eicher Motors,2017-07-04 00:00:00,27841.95,BUY
Eicher Motors,2017-07-05 00:00:00,28048.2,BUY
Eicher Motors,2017-07-06 00:00:00,27701.55,HOLD
Eicher Motors,2017-07-07 00:00:00,27856.6,HOLD
Eicher Motors,2017-07-10 00:00:00,27928.75,BUY
Eicher Motors,2017-07-11 00:00:00,28125.1,BUY
Eicher Motors,2017-07-12 00:00:00,28248.05,BUY
Eicher Motors,2017-07-13 00:00:00,28053.5,HOLD
Eicher Motors,2017-07-14 00:00:00,27894.3,SELL
Eicher Motors,2017-07-17 00:00:00,28050.95,HOLD
Eicher Motors,2017-07-18 00:00:00,28568.1,BUY
Eicher Motors,2017-07-19 00:00:00,29181.0,BUY
Eicher Motors,2017-07-20 00:00:00,29200.6,BUY
Eicher Motors,2017-07-21 00:00:00,28858.25,HOLD
Eicher Motors,2017-07-24 00:00:00,28843.1,SELL
Eicher Motors,2017-07-25 00:00:00,28376.6,SELL
Eicher Motors,2017-07-26 00:00:00,28959.25,HOLD
Eicher Motors,2017-07-27 00:00:00,29061.65,BUY
Eicher Motors,2017-07-28 00:00:00,29332.55,BUY
Eicher Motors,2017-07-31 00:00:00,30040.6,BUY
Eicher Motors,2017-08-01 00:00:00,31437.05,BUY
Eicher Motors,2017-08-02 00:00:00,31172.65,HOLD
Eicher Motors,2017-08-03 00:00:00,30703.3,SELL
Eicher Motors,2017-08-04 00:00:00,31590.75,HOLD
Eicher Motors,2017-08-07 00:00:00,32007.65,BUY
Eicher Motors,2017-08-08 00:00:00,32135.6,BUY
Eicher Motors,2017-08-09 00:00:00,31520.55,HOLD
Eicher Motors,2017-08-10 00:00:00,30192.75,SELL
Eicher Motors,2017-08-11 00:00:00,29615.8,SELL
Eicher Motors,2017-08-14 00:00:00,30401.95,HOLD
Eicher Motors,2017-08-16 00:00:00,30589.9,BUY
Eicher Motors,2017-08-17 00:00:00,30847.65,BUY
Eicher Motors,2017-08-18 00:00:00,31454.2,BUY
Eicher Motors,2017-08-21 00:00:00,31523.4,BUY
Eicher Motors,2017-08-22 00:00:00,30997.8,HOLD
Eicher Motors,2017-08-23 00:00:00,30651.65,SELL
Eicher Motors,2017-08-24 00:00:00,30806.75,HOLD
Eicher Motors,2017-08-28 00:00:00,31277.0,BUY
Eicher Motors,2017-08-29 00:00:00,30846.45,HOLD
Eicher Motors,2017-08-30 00:00:00,30973.7,HOLD
Eicher Motors,2017-08-31 00:00:00,31404.25,BUY
Eicher Motors,2017-09-01 00:00:00,31713.8,BUY
Eicher Motors,2017-09-04 00:00:00,31685.15,HOLD
Eicher Motors,2017-09-05 00:00:00,31883.8,HOLD
Eicher Motors,2017-09-06 00:00:00,32040.9,BUY
Eicher Motors,2017-09-07 00:00:00,32786.4,BUY
Eicher Motors,2017-09-08 00:00:00,32628.7,HOLD
Eicher Motors,2017-09-11 00:00:00,32466.75,SELL
Eicher Motors,2017-09-12 00:00:00,32582.3,HOLD
Eicher Motors,2017-09-13 00:00:00,32210.9,HOLD
Eicher Motors,2017-09-14 00:00:00,32059.4,SELL
Eicher Motors,2017-09-15 00:00:00,31956.2,SELL
Eicher Motors,2017-09-18 00:00:00,32763.85,HOLD
Eicher Motors,2017-09-19 00:00:00,32354.85,HOLD
Eicher Motors,2017-09-20 00:00:00,32388.0,HOLD
Eicher Motors,2017-09-21 00:00:00,31832.0,HOLD
Eicher Motors,2017-09-22 00:00:00,31522.8,SELL
Eicher Motors,2017-09-25 00:00:00,30970.45,SELL
Eicher Motors,2017-09-26 00:00:00,30823.85,SELL
Eicher Motors,2017-09-27 00:00:00,30466.7,SELL
Eicher Motors,2017-09-28 00:00:00,30168.45,SELL
Eicher Motors,2017-09-29 00:00:00,31179.95,HOLD
Eicher Motors,2017-10-03 00:00:00,31157.75,HOLD
Eicher Motors,2017-10-04 00:00:00,30903.4,SELL
Eicher Motors,2017-10-05 00:00:00,30787.55,SELL
Eicher Motors,2017-10-06 00:00:00,31538.2,HOLD
Eicher Motors,2017-10-09 00:00:00,31794.85,BUY
Eicher Motors,2017-10-10 00:00:00,31605.65,HOLD
Eicher Motors,2017-10-11 00:00:00,31251.15,SELL
Eicher Motors,2017-10-12 00:00:00,31285.35,HOLD
Eicher Motors,2017-10-13 00:00:00,31368.2,BUY
Eicher Motors,2017-10-16 00:00:00,31736.2,BUY
Eicher Motors,2017-10-17 00:00:00,31829.25,BUY
Eicher Motors,2017-10-18 00:00:00,31477.5,HOLD
Eicher Motors,2017-10-19 00:00:00,31486.3,HOLD
Eicher Motors,2017-10-23 00:00:00,31140.85,HOLD
Eicher Motors,2017-10-24 00:00:00,31466.1,HOLD
Eicher Motors,2017-10-25 00:00:00,31696.45,BUY
Eicher Motors,2017-10-26 00:00:00,31494.7,HOLD
Eicher Motors,2017-10-27 00:00:00,31782.85,HOLD
Eicher Motors,2017-10-30 00:00:00,32360.75,BUY
Eicher Motors,2017-10-31 00:00:00,32287.5,HOLD
Eicher Motors,2017-11-01 00:00:00,30929.75,SELL
Eicher Motors,2017-11-02 00:00:00,31151.5,HOLD
Eicher Motors,2017-11-03 00:00:00,31168.85,BUY
Eicher Motors,2017-11-06 00:00:00,31097.85,HOLD
Eicher Motors,2017-11-07 00:00:00,31146.6,HOLD
Eicher Motors,2017-11-08 00:00:00,31120.55,HOLD
Eicher Motors,2017-11-09 00:00:00,30819.75,SELL
Eicher Motors,2017-11-10 00:00:00,30478.65,SELL
Eicher Motors,2017-11-13 00:00:00,30561.85,HOLD
Eicher Motors,2017-11-14 00:00:00,30083.2,HOLD
Eicher Motors,2017-11-15 00:00:00,30476.15,HOLD
Eicher Motors,2017-11-16 00:00:00,30483.95,BUY
Eicher Motors,2017-11-17 00:00:00,30637.6,BUY
Eicher Motors,2017-11-20 00:00:00,30650.25,BUY
Eicher Motors,2017-11-21 00:00:00,30397.25,HOLD
Eicher Motors,2017-11-22 00:00:00,30198.05,SELL
Eicher Motors,2017-11-23 00:00:00,30635.95,HOLD
Eicher Motors,2017-11-24 00:00:00,30808.2,BUY
Eicher Motors,2017-11-27 00:00:00,30831.35,BUY
Eicher Motors,2017-11-28 00:00:00,30512.05,HOLD
Eicher Motors,2017-11-29 00:00:00,30234.8,SELL
Eicher Motors,2017-11-30 00:00:00,29981.05,SELL
Eicher Motors,2017-12-01 00:00:00,29302.5,SELL
Eicher Motors,2017-12-04 00:00:00,29399.1,HOLD
Eicher Motors,2017-12-05 00:00:00,28920.05,HOLD
Eicher Motors,2017-12-06 00:00:00,28204.75,SELL
Eicher Motors,2017-12-07 00:00:00,28857.05,HOLD
Eicher Motors,2017-12-08 00:00:00,29005.05,BUY
Eicher Motors,2017-12-11 00:00:00,29242.8,BUY
Eicher Motors,2017-12-12 00:00:00,28610.1,HOLD
Eicher Motors,2017-12-13 00:00:00,28689.5,HOLD
Eicher Motors,2017-12-14 00:00:00,28702.95,BUY
Eicher Motors,2017-12-15 00:00:00,29503.35,BUY
Eicher Motors,2017-12-18 00:00:00,29909.5,BUY
Eicher Motors,2017-12-19 00:00:00,30794.95,BUY
Eicher Motors,2017-12-20 00:00:00,30254.75,HOLD
Eicher Motors,2017-12-21 00:00:00,30221.4,SELL
Eicher Motors,2017-12-22 00:00:00,30247.85,HOLD
Eicher Motors,2017-12-26 00:00:00,30121.0,HOLD
Eicher Motors,2017-12-27 00:00:00,30164.0,HOLD
Eicher Motors,2017-12-28 00:00:00,29951.75,HOLD
