Title,Name,Platform_engagement,Platform_salesdata,Release Date,Year,Primary_Genre,Genres,Genre,Team,Publisher,Rating,Plays,Backlogs,Wishlist,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Devil May Cry 3: Dante's Awakening,Devil May Cry 3: Dante's Awakening,,PS2,"Feb 17, 2005",2005.0,['Adventure',"['Adventure', 'Brawler', 'Shooter']",Action,"['Capcom', 'Capcom Production Studio 1']",Capcom,4.2,0,0,648,0.99,0.63,0.29,0.19,2.09
Tetris,Tetris,,GB,"Nov 01, 1989",1989.0,['Arcade',"['Arcade', 'Puzzle']",Puzzle,['Nintendo'],Nintendo,4.1,0,175,66,23.2,2.26,4.22,0.58,30.26
Tetris,Tetris,,NES,"Nov 01, 1989",1988.0,['Arcade',"['Arcade', 'Puzzle']",Puzzle,['Nintendo'],Nintendo,4.1,0,175,66,2.97,0.69,1.81,0.11,5.58
Super Mario 3D World,Super Mario 3D World,,WiiU,"Nov 21, 2013",2013.0,['Adventure',"['Adventure', 'Platform']",Platform,['Nintendo'],Nintendo,3.9,0,787,432,2.11,1.11,0.72,0.3,4.25
Uncharted 3: Drake's Deception,Uncharted 3: Drake's Deception,,PS3,"Nov 01, 2011",2011.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Action,"['Naughty Dog', 'Sony Computer Entertainment, Inc. (SCEI)']",Sony Computer Entertainment,3.6,0,0,477,2.77,2.8,0.19,1.06,6.83
Phoenix Wright: Ace Attorney - Trials and Tribulations,Phoenix Wright: Ace Attorney - Trials and Tribulations,,DS,"Mar 31, 2006",2007.0,['Adventure',"['Adventure', 'Visual Novel']",Adventure,['Capcom'],Capcom,4.4,0,0,623,0.33,0.05,0.25,0.04,0.67
Max Payne,Max Payne,,PS2,"Jul 23, 2001",2001.0,['Shooter'],['Shooter'],Shooter,"['Gathering of Developers', 'Remedy Entertainment']",Take-Two Interactive,3.9,0,0,742,1.99,1.05,0.05,0.22,3.31
Max Payne,Max Payne,,XB,"Jul 23, 2001",2001.0,['Shooter'],['Shooter'],Shooter,"['Gathering of Developers', 'Remedy Entertainment']",Take-Two Interactive,3.9,0,0,742,0.98,0.19,0.0,0.05,1.22
Max Payne,Max Payne,,GBA,"Jul 23, 2001",2003.0,['Shooter'],['Shooter'],Shooter,"['Gathering of Developers', 'Remedy Entertainment']",Take-Two Interactive,3.9,0,0,742,0.02,0.01,0.0,0.0,0.03
Max Payne,Max Payne,,PC,"Jul 23, 2001",2001.0,['Shooter'],['Shooter'],Shooter,"['Gathering of Developers', 'Remedy Entertainment']",Take-Two Interactive,3.9,0,0,742,0.0,0.02,0.0,0.0,0.02
Donkey Kong Country 2: Diddy's Kong Quest,Donkey Kong Country 2: Diddy's Kong Quest,,SNES,"Nov 21, 1995",1995.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo', 'Rare']",Nintendo,4.2,0,0,455,2.1,0.74,2.2,0.11,5.15
Resident Evil 2,Resident Evil 2,,PS,"Jan 21, 1998",1998.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Capcom', 'Factor 5']",Virgin Interactive,4.2,0,0,597,1.88,1.47,2.02,0.45,5.82
Resident Evil 2,Resident Evil 2,,N64,"Jan 21, 1998",1999.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Capcom', 'Factor 5']",Virgin Interactive,4.2,0,0,597,0.39,0.09,0.07,0.01,0.56
Resident Evil 2,Resident Evil 2,,GC,"Jan 21, 1998",2003.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Capcom', 'Factor 5']",Capcom,4.2,0,0,597,0.04,0.01,0.0,0.0,0.06
Mario Kart 7,Mario Kart 7,,3DS,"Dec 02, 2011",2011.0,['Racing'],['Racing'],Racing,['Nintendo'],Nintendo,3.5,0,336,141,4.74,3.91,2.67,0.89,12.21
Bully,Bully,,PS2,"Oct 17, 2006",2006.0,['Adventure'],['Adventure'],Action,"['Rockstar Vancouver', 'Take-Two Interactive']",Take-Two Interactive,3.9,0,0,768,0.75,0.03,0.04,0.12,0.94
Mario Kart 64,Mario Kart 64,,N64,"Dec 14, 1996",1996.0,['Racing'],['Racing'],Racing,['Nintendo'],Nintendo,3.5,0,389,194,5.55,1.94,2.23,0.15,9.87
Resident Evil,Resident Evil,,PS,"Mar 22, 2002",1996.0,['Adventure',"['Adventure', 'Puzzle']",Action,"['Capcom', 'Capcom Production Studio 4']",Virgin Interactive,4.3,0,0,470,2.05,1.16,1.11,0.73,5.05
Resident Evil,Resident Evil,,SAT,"Mar 22, 2002",1997.0,['Adventure',"['Adventure', 'Puzzle']",Action,"['Capcom', 'Capcom Production Studio 4']",Capcom,4.3,0,0,470,0.0,0.0,0.17,0.0,0.17
Resident Evil,Resident Evil,,PS3,"Mar 22, 2002",2006.0,['Adventure',"['Adventure', 'Puzzle']",Action,"['Capcom', 'Capcom Production Studio 4']",Capcom,4.3,0,0,470,0.0,0.0,0.12,0.0,0.12
The Evil Within,The Evil Within,,PS4,"Oct 14, 2014",2014.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tango Gameworks', 'Bethesda Softworks']",Bethesda Softworks,3.4,0,0,822,0.55,0.84,0.11,0.31,1.81
The Evil Within,The Evil Within,,PS3,"Oct 14, 2014",2014.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tango Gameworks', 'Bethesda Softworks']",Bethesda Softworks,3.4,0,0,822,0.26,0.39,0.12,0.14,0.92
The Evil Within,The Evil Within,,XOne,"Oct 14, 2014",2014.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tango Gameworks', 'Bethesda Softworks']",Bethesda Softworks,3.4,0,0,822,0.35,0.25,0.0,0.05,0.65
The Evil Within,The Evil Within,,X360,"Oct 14, 2014",2014.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tango Gameworks', 'Bethesda Softworks']",Bethesda Softworks,3.4,0,0,822,0.25,0.2,0.01,0.04,0.5
The Evil Within,The Evil Within,,PC,"Oct 14, 2014",2014.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tango Gameworks', 'Bethesda Softworks']",Bethesda Softworks,3.4,0,0,822,0.09,0.16,0.0,0.02,0.27
Kirby's Adventure,Kirby's Adventure,,NES,"Mar 23, 1993",1993.0,['Platform'],['Platform'],Platform,"['HAL Laboratory', 'Nintendo']",Nintendo,3.6,0,690,217,0.79,0.14,0.8,0.02,1.75
The Sims 4,The Sims 4,,PC,"Sep 02, 2014",2014.0,['RPG',"['RPG', 'Simulator']",Simulation,"['Electronic Arts', 'The Sims Studio']",Electronic Arts,3.0,0,667,110,0.96,1.72,0.0,0.29,2.97
Far Cry 4,Far Cry 4,,PS4,"Nov 18, 2014",2014.0,['Adventure',"['Adventure', 'Shooter', 'Tactical']",Shooter,['Ubisoft Montreal'],Ubisoft,3.2,0,0,442,1.12,2.12,0.1,0.69,4.03
Far Cry 4,Far Cry 4,,XOne,"Nov 18, 2014",2014.0,['Adventure',"['Adventure', 'Shooter', 'Tactical']",Shooter,['Ubisoft Montreal'],Ubisoft,3.2,0,0,442,0.79,0.68,0.01,0.13,1.61
Far Cry 4,Far Cry 4,,PS3,"Nov 18, 2014",2014.0,['Adventure',"['Adventure', 'Shooter', 'Tactical']",Shooter,['Ubisoft Montreal'],Ubisoft,3.2,0,0,442,0.33,0.79,0.08,0.23,1.44
Far Cry 4,Far Cry 4,,X360,"Nov 18, 2014",2014.0,['Adventure',"['Adventure', 'Shooter', 'Tactical']",Shooter,['Ubisoft Montreal'],Ubisoft,3.2,0,0,442,0.45,0.44,0.0,0.08,0.98
Far Cry 4,Far Cry 4,,PC,"Nov 18, 2014",2014.0,['Adventure',"['Adventure', 'Shooter', 'Tactical']",Shooter,['Ubisoft Montreal'],Ubisoft,3.2,0,0,442,0.15,0.42,0.0,0.05,0.62
Super Smash Bros.,Super Smash Bros.,,N64,"Jan 21, 1999",1999.0,['Fighting',"['Fighting', 'Platform']",Fighting,"['Nintendo', 'HAL Laboratory']",Nintendo,3.4,0,279,207,2.95,0.6,1.97,0.04,5.55
Halo 4,Halo 4,,X360,"Nov 06, 2012",2012.0,['Shooter'],['Shooter'],Shooter,"['343 Industries', 'Microsoft Studios']",Microsoft Game Studios,3.0,0,0,277,6.63,2.36,0.04,0.73,9.76
Middle-earth: Shadow of Mordor,Middle-Earth: Shadow of Mordor,,PS4,"Sep 30, 2014",2014.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['Monolith Productions', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,0,478,1.01,1.41,0.05,0.53,2.99
Middle-earth: Shadow of Mordor,Middle-Earth: Shadow of Mordor,,XOne,"Sep 30, 2014",2014.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['Monolith Productions', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,0,478,0.72,0.5,0.01,0.1,1.32
Middle-earth: Shadow of Mordor,Middle-Earth: Shadow of Mordor,,PS3,"Sep 30, 2014",2014.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['Monolith Productions', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,0,478,0.2,0.33,0.01,0.1,0.64
Middle-earth: Shadow of Mordor,Middle-Earth: Shadow of Mordor,,X360,"Sep 30, 2014",2014.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['Monolith Productions', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,0,478,0.28,0.21,0.0,0.05,0.54
Middle-earth: Shadow of Mordor,Middle-Earth: Shadow of Mordor,,PC,"Sep 30, 2014",2014.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['Monolith Productions', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,0,478,0.12,0.2,0.0,0.04,0.36
Mega Man 2,Mega Man 2,,NES,"Jun 02, 1989",1988.0,['Adventure',"['Adventure', 'Platform']",Action,['Capcom'],Capcom,3.6,0,542,163,0.93,0.15,0.42,0.01,1.51
Phoenix Wright: Ace Attorney Trilogy,Phoenix Wright: Ace Attorney Trilogy,,3DS,"Apr 17, 2014",2014.0,['Adventure',"['Adventure', 'Puzzle', 'Simulator', 'Visual Novel']",Adventure,['Capcom'],Capcom,4.3,0,0,779,0.0,0.0,0.02,0.0,0.02
Infamous: Second Son,inFAMOUS: Second Son,,PS4,"Mar 21, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Action,"['Sony Computer Entertainment', 'Sucker Punch Productions']",Sony Computer Entertainment,3.4,0,0,574,1.27,0.97,0.07,0.47,2.78
Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,,XB,"Jul 15, 2003",2003.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['BioWare', 'LucasArts']",Activision,4.2,0,0,705,1.68,0.44,0.0,0.08,2.19
Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,,PC,"Jul 15, 2003",2003.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['BioWare', 'LucasArts']",LucasArts,4.2,0,0,705,0.01,0.1,0.0,0.02,0.14
No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle,,Wii,"Jan 26, 2010",2010.0,['Adventure',"['Adventure', 'Brawler']",Action,"['Ubisoft Entertainment', 'Grasshopper Manufacture']",Rising Star Games,3.5,0,0,855,0.21,0.12,0.04,0.03,0.41
Kirby Super Star Ultra,Kirby Super Star Ultra,,DS,"Sep 22, 2008",2008.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo of Europe', 'HAL Laboratory']",Nintendo,4.3,0,773,427,1.57,0.04,1.19,0.15,2.96
"Flower, Sun, and Rain","Flower, Sun, and Rain",,DS,"May 02, 2001",2008.0,['Adventure',"['Adventure', 'Puzzle']",Adventure,"['Grasshopper Manufacture', 'Victor Interactive Software']",Rising Star Games,4.3,632,0,0,0.07,0.0,0.0,0.01,0.07
Katamari Damacy,Katamari Damacy,,PS2,"Mar 18, 2004",2004.0,['Adventure',"['Adventure', 'Puzzle']",Puzzle,"['Namco', 'NOW Production']",Namco Bandai Games,4.2,0,0,761,0.47,0.02,0.17,0.08,0.73
Shadow the Hedgehog,Shadow The Hedgehog,,GC,"Nov 15, 2005",2005.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,"['Sega', 'Sonic Team']",Sega,2.4,0,731,423,0.76,0.2,0.0,0.03,0.99
Shadow the Hedgehog,Shadow The Hedgehog,,PS2,"Nov 15, 2005",2005.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,"['Sega', 'Sonic Team']",Sega,2.4,0,731,423,0.5,0.02,0.0,0.08,0.6
Shadow the Hedgehog,Shadow The Hedgehog,,XB,"Nov 15, 2005",2005.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,"['Sega', 'Sonic Team']",Sega,2.4,0,731,423,0.13,0.04,0.0,0.01,0.18
Borderlands,Borderlands,,X360,"Oct 20, 2009",2009.0,['RPG',"['RPG', 'Shooter']",Shooter,"['2K Games', 'Gearbox Software']",Take-Two Interactive,3.1,0,0,450,2.39,0.73,0.03,0.29,3.44
Borderlands,Borderlands,,PS3,"Oct 20, 2009",2009.0,['RPG',"['RPG', 'Shooter']",Shooter,"['2K Games', 'Gearbox Software']",Take-Two Interactive,3.1,0,0,450,1.2,0.62,0.0,0.29,2.11
Borderlands,Borderlands,,PC,"Oct 20, 2009",2009.0,['RPG',"['RPG', 'Shooter']",Shooter,"['2K Games', 'Gearbox Software']",Take-Two Interactive,3.1,0,0,450,0.01,0.14,0.0,0.04,0.18
Klonoa: Door to Phantomile,Klonoa: Door to Phantomile,,PS,"Dec 11, 1997",1997.0,['Platform'],['Platform'],Platform,['Namco'],Sony Computer Entertainment,4.1,0,877,590,0.0,0.0,0.17,0.01,0.18
Halo: The Master Chief Collection,Halo: The Master Chief Collection,,XOne,"Nov 11, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['343 Industries', 'Xbox Game Studios']",Microsoft Game Studios,4.2,0,0,463,1.89,0.99,0.03,0.24,3.15
Resident Evil 3: Nemesis,Resident Evil 3: Nemesis,,PS,"Sep 22, 1999",1999.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Capcom', 'Capcom Planning Room 2']",Eidos Interactive,3.8,0,953,496,1.3,0.77,1.54,0.11,3.72
Resident Evil 3: Nemesis,Resident Evil 3: Nemesis,,GC,"Sep 22, 1999",2003.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Capcom', 'Capcom Planning Room 2']",Capcom,3.8,0,953,496,0.06,0.02,0.0,0.0,0.08
F.E.A.R.,F.E.A.R.,,PS3,"Oct 17, 2005",2007.0,['Shooter'],['Shooter'],Shooter,"['Monolith Productions', 'Vivendi Universal']",Vivendi Games,3.8,0,0,505,0.18,0.27,0.0,0.1,0.55
F.E.A.R.,F.E.A.R.,,X360,"Oct 17, 2005",2006.0,['Shooter'],['Shooter'],Shooter,"['Monolith Productions', 'Vivendi Universal']",Vivendi Games,3.8,0,0,505,0.28,0.03,0.0,0.03,0.34
NieR,NieR,,PS3,"Apr 22, 2010",2010.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Simulator', 'Strategy']",Role-Playing,"['Square Enix', 'Cavia']",Square Enix,4.2,0,999,854,0.17,0.2,0.2,0.07,0.64
NieR,NieR,,X360,"Apr 22, 2010",2010.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Simulator', 'Strategy']",Role-Playing,"['Square Enix', 'Cavia']",Square Enix,4.2,0,999,854,0.13,0.1,0.04,0.02,0.29
The Walking Dead: Season Two,The Walking Dead: Season Two,,PS4,"Dec 17, 2013",2014.0,['Adventure',"['Adventure', 'Point-and-Click', 'Puzzle']",Adventure,"['Telltale Games', 'Skybound Games']",Telltale Games,3.5,0,718,262,0.1,0.09,0.01,0.04,0.24
The Walking Dead: Season Two,The Walking Dead: Season Two,,PS3,"Dec 17, 2013",2014.0,['Adventure',"['Adventure', 'Point-and-Click', 'Puzzle']",Adventure,"['Telltale Games', 'Skybound Games']",Telltale Games,3.5,0,718,262,0.09,0.09,0.0,0.04,0.22
The Walking Dead: Season Two,The Walking Dead: Season Two,,PSV,"Dec 17, 2013",2014.0,['Adventure',"['Adventure', 'Point-and-Click', 'Puzzle']",Adventure,"['Telltale Games', 'Skybound Games']",Telltale Games,3.5,0,718,262,0.1,0.0,0.01,0.03,0.15
The Walking Dead: Season Two,The Walking Dead: Season Two,,XOne,"Dec 17, 2013",2014.0,['Adventure',"['Adventure', 'Point-and-Click', 'Puzzle']",Adventure,"['Telltale Games', 'Skybound Games']",Telltale Games,3.5,0,718,262,0.08,0.05,0.0,0.01,0.14
The Walking Dead: Season Two,The Walking Dead: Season Two,,X360,"Dec 17, 2013",2014.0,['Adventure',"['Adventure', 'Point-and-Click', 'Puzzle']",Adventure,"['Telltale Games', 'Skybound Games']",Telltale Games,3.5,0,718,262,0.04,0.07,0.0,0.01,0.12
Max Payne 2: The Fall of Max Payne,Max Payne 2: The Fall of Max Payne,,PS2,"Oct 14, 2003",2003.0,['Shooter'],['Shooter'],Shooter,"['Remedy Entertainment', 'Rockstar Games']",Take-Two Interactive,4.1,0,0,464,0.65,0.51,0.0,0.17,1.34
Max Payne 2: The Fall of Max Payne,Max Payne 2: The Fall of Max Payne,,XB,"Oct 14, 2003",2003.0,['Shooter'],['Shooter'],Shooter,"['Remedy Entertainment', 'Rockstar Games']",Take-Two Interactive,4.1,0,0,464,0.47,0.15,0.0,0.02,0.64
Max Payne 2: The Fall of Max Payne,Max Payne 2: The Fall of Max Payne,,PC,"Oct 14, 2003",2003.0,['Shooter'],['Shooter'],Shooter,"['Remedy Entertainment', 'Rockstar Games']",Take-Two Interactive,4.1,0,0,464,0.0,0.02,0.0,0.0,0.03
Shin Megami Tensei: Devil Summoner - Soul Hackers,Shin Megami Tensei: Devil Summoner - Soul Hackers,,SAT,"Nov 13, 1997",1997.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Atlus', 'NIS America']",Atlus,3.8,0,0,651,0.0,0.0,0.31,0.0,0.31
Shin Megami Tensei: Devil Summoner - Soul Hackers,Shin Megami Tensei: Devil Summoner - Soul Hackers,,3DS,"Nov 13, 1997",2012.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Atlus', 'NIS America']",Atlus,3.8,0,0,651,0.13,0.02,0.14,0.01,0.3
Shin Megami Tensei: Devil Summoner - Soul Hackers,Shin Megami Tensei: Devil Summoner - Soul Hackers,,PS,"Nov 13, 1997",1999.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Atlus', 'NIS America']",Atlus,3.8,0,0,651,0.0,0.0,0.14,0.01,0.15
The Elder Scrolls III: Morrowind,The Elder Scrolls III: Morrowind,,XB,"May 01, 2002",2002.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Bethesda Game Studios', 'ZeniMax Media']",Ubisoft,4.0,0,0,487,2.09,0.63,0.03,0.11,2.86
Injustice: Gods Among Us,Injustice: Gods Among Us,,X360,"Apr 16, 2013",2013.0,['Adventure',"['Adventure', 'Fighting']",Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.0,0,502,112,0.97,0.34,0.0,0.11,1.41
Injustice: Gods Among Us,Injustice: Gods Among Us,,PS3,"Apr 16, 2013",2013.0,['Adventure',"['Adventure', 'Fighting']",Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.0,0,502,112,0.48,0.53,0.01,0.23,1.25
Injustice: Gods Among Us,Injustice: Gods Among Us,,PS4,"Apr 16, 2013",2013.0,['Adventure',"['Adventure', 'Fighting']",Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.0,0,502,112,0.46,0.29,0.0,0.12,0.87
Injustice: Gods Among Us,Injustice: Gods Among Us,,WiiU,"Apr 16, 2013",2013.0,['Adventure',"['Adventure', 'Fighting']",Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.0,0,502,112,0.1,0.08,0.0,0.02,0.2
Injustice: Gods Among Us,Injustice: Gods Among Us,,PSV,"Apr 16, 2013",2013.0,['Adventure',"['Adventure', 'Fighting']",Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.0,0,502,112,0.11,0.01,0.0,0.02,0.14
Pac-Man,Pac-Man,,2600,"May 22, 1980",1982.0,['Arcade'],['Arcade'],Puzzle,"['Wiz', 'Namco Networks America, Inc.']",Atari,3.4,0,108,31,7.28,0.45,0.0,0.08,7.81
Pac-Man,Pac-Man,,NES,"May 22, 1980",1984.0,['Arcade'],['Arcade'],Puzzle,"['Wiz', 'Namco Networks America, Inc.']",Namco Bandai Games,3.4,0,108,31,0.27,0.08,0.85,0.02,1.22
Final Fantasy X/X-2 HD Remaster,Final Fantasy X/X-2 HD Remaster,,PS4,"Dec 26, 2013",2015.0,['RPG',"['RPG', 'Strategy']",Role-Playing,"['Virtuos', 'Square Enix']",Square Enix,4.1,0,0,677,0.29,0.25,0.06,0.11,0.71
Mortal Kombat X,Mortal Kombat X,,PS4,"Apr 13, 2015",2015.0,['Fighting'],['Fighting'],Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.3,0,602,138,1.47,0.76,0.0,0.47,2.7
Mortal Kombat X,Mortal Kombat X,,XOne,"Apr 13, 2015",2015.0,['Fighting'],['Fighting'],Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.3,0,602,138,1.0,0.21,0.0,0.13,1.35
Mortal Kombat X,Mortal Kombat X,,PC,"Apr 13, 2015",2015.0,['Fighting'],['Fighting'],Fighting,"['NetherRealm Studios', 'WB Games']",Warner Bros. Interactive Entertainment,3.3,0,602,138,0.01,0.04,0.0,0.0,0.05
Shin Megami Tensei: Digital Devil Saga,Shin Megami Tensei: Digital Devil Saga,,PS2,"Jul 15, 2004",2004.0,['RPG'],['RPG'],Role-Playing,"['Atlus', 'Ghostlight Ltd.']",Ghostlight,4.1,0,0,916,0.06,0.05,0.0,0.02,0.13
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,X360,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,1.74,0.8,0.0,0.26,2.8
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,PS3,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,1.01,0.9,0.0,0.37,2.28
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,Wii,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,1.14,0.57,0.0,0.19,1.91
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,PS2,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,0.49,0.0,0.01,0.75,1.25
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,PSP,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,0.43,0.41,0.0,0.25,1.09
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,,DS,"Sep 16, 2008",2008.0,['Adventure',"['Adventure', 'Brawler', 'RPG']",Action,"['THQ Wireless', 'Aspyr Media']",LucasArts,3.2,0,823,350,0.51,0.29,0.0,0.09,0.9
Donkey Kong Country Returns,Donkey Kong Country Returns,,Wii,"Nov 21, 2010",2010.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Retro Studios', 'Nintendo']",Nintendo,3.9,0,0,443,3.25,1.84,1.03,0.47,6.59
Donkey Kong Country Returns,Donkey Kong Country Returns,,3DS,"Nov 21, 2010",2013.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Retro Studios', 'Nintendo']",Nintendo,3.9,0,0,443,0.73,0.62,0.4,0.12,1.87
Deus Ex: Human Revolution,Deus Ex: Human Revolution,,PS3,"Aug 23, 2011",2011.0,['RPG',"['RPG', 'Shooter']",Shooter,"['Square Enix', 'Eidos Montréal']",Square Enix,3.8,0,0,488,0.5,0.6,0.07,0.23,1.39
Deus Ex: Human Revolution,Deus Ex: Human Revolution,,X360,"Aug 23, 2011",2011.0,['RPG',"['RPG', 'Shooter']",Shooter,"['Square Enix', 'Eidos Montréal']",Square Enix,3.8,0,0,488,0.76,0.48,0.02,0.12,1.39
Deus Ex: Human Revolution,Deus Ex: Human Revolution,,PC,"Aug 23, 2011",2011.0,['RPG',"['RPG', 'Shooter']",Shooter,"['Square Enix', 'Eidos Montréal']",Square Enix,3.8,0,0,488,0.25,0.25,0.0,0.09,0.59
Deus Ex: Human Revolution,Deus Ex: Human Revolution,,WiiU,"Aug 23, 2011",2013.0,['RPG',"['RPG', 'Shooter']",Shooter,"['Square Enix', 'Eidos Montréal']",Square Enix,3.8,0,0,488,0.06,0.05,0.0,0.01,0.12
Sin and Punishment,Sin and Punishment,,N64,"Nov 21, 2000",2000.0,['Shooter'],['Shooter'],Shooter,"['Treasure', 'Nintendo']",Nintendo,4.0,0,878,550,0.0,0.0,0.13,0.0,0.13
New Super Mario Bros. 2,New Super Mario Bros. 2,,3DS,"Jul 28, 2012",2012.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo', 'Nintendo EAD']",Nintendo,2.9,0,588,234,3.66,3.07,2.47,0.63,9.82
Asura's Wrath,Asura's Wrath,,PS3,"Feb 21, 2012",2012.0,['Brawler'],['Brawler'],Action,"['Capcom', 'CyberConnect2']",Capcom,3.7,0,980,827,0.18,0.12,0.06,0.05,0.41
Asura's Wrath,Asura's Wrath,,X360,"Feb 21, 2012",2012.0,['Brawler'],['Brawler'],Action,"['Capcom', 'CyberConnect2']",Capcom,3.7,0,980,827,0.15,0.06,0.01,0.02,0.24
Tales of Berseria,Tales of Berseria,,PS4,"Aug 18, 2016",2016.0,['RPG'],['RPG'],Role-Playing,"['Bandai Namco Entertainment America', 'Bandai Namco Studios']",Namco Bandai Games,3.7,0,0,657,0.0,0.0,0.22,0.0,0.22
Tales of Berseria,Tales of Berseria,,PS3,"Aug 18, 2016",2016.0,['RPG'],['RPG'],Role-Playing,"['Bandai Namco Entertainment America', 'Bandai Namco Studios']",Namco Bandai Games,3.7,0,0,657,0.0,0.0,0.11,0.0,0.11
Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,,PS2,"Nov 06, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.6,0,0,421,0.88,1.03,0.0,0.31,2.22
Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,,XB,"Nov 06, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.6,0,0,421,0.57,0.33,0.0,0.04,0.94
Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,,GC,"Nov 06, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.6,0,0,421,0.25,0.06,0.0,0.01,0.32
Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,,GBA,"Nov 06, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.6,0,0,421,0.11,0.04,0.0,0.0,0.15
