season_id,name,year,competition_id
sr:season:120515,"2024 ATP Challenger Lincoln (NE), USA Men Singles",2024,sr:competition:43281
sr:season:133871,"ATP Challenger Lincoln (NE), USA Men Doubles 2025",2025,sr:competition:43283
sr:season:120517,"ATP Challenger Rome, USA Men Doubles 2024",2024,sr:competition:43283
sr:season:120569,"ITF Slovenia F10, Men Singles 2024",2024,sr:competition:43287
sr:season:120571,"ITF Slovenia F10, Men Doubles 2024",2024,sr:competition:43289
sr:season:120827,"2024 ATP Challenger Dobrich, Bulgaria Men Singles",2024,sr:competition:43335
sr:season:120829,"2024 ATP Challenger Dobrich, Bulgaria Men Doubles",2024,sr:competition:43337
sr:season:120831,"2024 ATP Challenger Dobrich 2, Bulgaria Men Singles",2024,sr:competition:43341
sr:season:120833,"2024 ATP Challenger Dobrich 2, Bulgaria Men Doubles",2024,sr:competition:43343
sr:season:120931,"ITF Japan 24A, Women Singles 2024",2024,sr:competition:43349
sr:season:120933,"ITF Japan 24A, Women Doubles 2024",2024,sr:competition:43351
sr:season:128949,"WTA Iasi, Romania Women Singles 2025",2025,sr:competition:43367
sr:season:120989,"WTA Iasi, Romania Women Singles 2024",2024,sr:competition:43367
sr:season:128951,"WTA Iasi, Romania Women Doubles 2025",2025,sr:competition:43369
sr:season:120991,"WTA Iasi, Romania Women Doubles 2024",2024,sr:competition:43369
sr:season:120993,"WTA 125K Hamburg, Germany Women Singles 2024",2024,sr:competition:43377
sr:season:120995,"WTA 125K Hamburg, Germany, Doubles 2024",2024,sr:competition:43379
sr:season:121245,"ITF Japan 30A, Women Singles 2024",2024,sr:competition:43391
sr:season:121247,"ITF Japan 27A, Women Doubles 2024",2024,sr:competition:43393
sr:season:121249,"ITF Romania 11A, Women Singles 2024",2024,sr:competition:43397
sr:season:121251,"ITF Romania 11A, Women Doubles 2024",2024,sr:competition:43399
sr:season:121253,"ITF Slovenia 12A, Women Singles 2024",2024,sr:competition:43403
sr:season:121255,"ITF Slovenia 12A, Women Doubles 2024",2024,sr:competition:43405
sr:season:121257,"ITF Georgia 06A, Women Singles 2024",2024,sr:competition:43409
sr:season:121259,"ITF Goergia 06A, Women Doubles 2024",2024,sr:competition:43411
sr:season:121269,"ITF Serbia 18A, Women Singles 2024",2024,sr:competition:43415
sr:season:121271,"ITF Serbia 18A, Women Doubles 2024",2024,sr:competition:43417
sr:season:121541,"ITF Croatia 07A, Women Singles 2024",2024,sr:competition:43453
sr:season:121543,"ITF Croatia 07A, Women Doubles 2024",2024,sr:competition:43455
sr:season:121579,"ITF Georgia 07A, Women Singles 2024",2024,sr:competition:43461
sr:season:121583,"ITF Georgia 07A, Women Doubles 2024",2024,sr:competition:43463
sr:season:121593,"ITF Romania 13A, Women Singles 2024",2024,sr:competition:43467
sr:season:121597,"ITF Romania 13A, Women Doubles 2024",2024,sr:competition:43471
sr:season:121601,"ATP Challenger Hangzhou, China Men Singles 2024",2024,sr:competition:43475
sr:season:121603,"2024 ATP Challenger Hangzhou, China Men Doubles",2024,sr:competition:43479
sr:season:121599,"ITF Slovenia 13A, Women Singles 2024",2024,sr:competition:43481
sr:season:121605,"ITF Slovenia 13A, Women Doubles 2024",2024,sr:competition:43487
sr:season:121619,"ITF Serbia 19A, Women Singles 2024",2024,sr:competition:43491
sr:season:121621,"2024 ITF Serbia 19A, Women Doubles",2024,sr:competition:43493
sr:season:121683,"ATP Challenger Taipei, Chinese Taipei Men Singles 2024",2024,sr:competition:43497
sr:season:121685,"ATP Challenger Taipei, Chinese Taipei Men Doubles 2024",2024,sr:competition:43499
sr:season:133899,"ATP Challenger Sioux Falls, USA Men Singles 2025",2025,sr:competition:43503
sr:season:121701,"ATP Challenger Charlottesville, USA Men Singles 2024",2024,sr:competition:43503
sr:season:133901,"ATP Challenger Sioux Falls, USA Men Doubles 2025",2025,sr:competition:43505
sr:season:121703,"ATP Challenger Charlottesville, USA Men Doubles 2024",2024,sr:competition:43505
sr:season:121821,"ITF Slovenia F13, Men Doubles 2024",2024,sr:competition:43563
sr:season:121823,"ITF Slovenia F13, Men Singles 2024",2024,sr:competition:43565
sr:season:121873,"ITF Serbia 20A, Women Doubles 2024",2024,sr:competition:43569
sr:season:121875,"ITF Serbia 20A, Women Singles 2024",2024,sr:competition:43571
sr:season:121883,"ITF Romania 14A, Women Doubles 2024",2024,sr:competition:43575
sr:season:121885,"ITF Romania 14A, Women Singles 2024",2024,sr:competition:43577
sr:season:122067,"ITF Slovenia F13, Men Singles 2024",2024,sr:competition:43615
sr:season:122069,"ITF Slovenia F13, Men Doubles 2024",2024,sr:competition:43617
sr:season:122101,"ITF Romania F13, Men Singles 2024",2024,sr:competition:43621
sr:season:122097,"ITF Romania F13, Men Doubles 2024",2024,sr:competition:43623
sr:season:122105,"ITF Serbia F19, Men Singles 2024",2024,sr:competition:43627
sr:season:122103,"ITF Serbia F19, Men Doubles 2024",2024,sr:competition:43629
sr:season:122151,"ITF Romania 14A, Women Singles 2024",2024,sr:competition:43637
sr:season:122149,"ITF Romania 14A, Women Doubles 2024",2024,sr:competition:43639
sr:season:122175,"ITF Serbia 20A, Women Singles 2024",2024,sr:competition:43647
sr:season:122173,"ITF Serbia 20A, Women Doubles 2024",2024,sr:competition:43649
sr:season:122293,"WTA 125K Mazatlan, Mexico Women Doubles 2024",2024,sr:competition:43669
sr:season:122295,"WTA 125K Mazatlan, Mexico Women Singles 2024",2024,sr:competition:43671
sr:season:122311,"WTA 125K Sao Paulo, Brazil Women Doubles 2024",2024,sr:competition:43685
sr:season:122313,"WTA 125K Sao Paulo, Brazil Women Singles 2024",2024,sr:competition:43687
sr:season:122319,"WTA 125K Santa Cruz, Bolivia Women Doubles 2024",2024,sr:competition:43691
sr:season:122321,"WTA 125K Santa Cruz, Bolivia Women Singles 2024",2024,sr:competition:43693
sr:season:122427,"ITF Romania F15, Men Singles 2024",2024,sr:competition:43705
sr:season:122419,"ITF Romania F15, Men Doubles 2024",2024,sr:competition:43707
sr:season:122443,"ITF Slovenia F14, Men Singles 2024",2024,sr:competition:43715
sr:season:122447,"ITF Slovenia F14, Men Doubles 2024",2024,sr:competition:43717
sr:season:122473,"ITF Serbia F20, Men Singles 2024",2024,sr:competition:43721
sr:season:122475,"ITF Serbia F20, Men Doubles 2024",2024,sr:competition:43723
sr:season:122509,"ITF Romania 11A, Women Singles 2024",2024,sr:competition:43727
sr:season:122511,"ITF Romania 11A, Women Doubles 2024",2024,sr:competition:43729
sr:season:122535,"ITF Serbia 20A, Women Singles 2024",2024,sr:competition:43733
sr:season:122537,"ITF Serbia 20A, Women Doubles 2024",2024,sr:competition:43735
sr:season:122751,"2024 ITF Japan F11, Men Singles",2024,sr:competition:43861
sr:season:122753,"ITF Japan F10, Men Doubles 2024",2024,sr:competition:43863
sr:season:122755,"2024 ITF France F25, Men Singles",2024,sr:competition:43867
sr:season:122757,"ITF France F24, Men Doubles 2024",2024,sr:competition:43869
sr:season:122769,"2024 ITF Serbia F22, Men Singles",2024,sr:competition:43873
sr:season:122771,"ITF Serbia F21, Men Doubles 2024",2024,sr:competition:43875
sr:season:122777,"2024 ITF Romania F17, Men Singles",2024,sr:competition:43879
sr:season:122779,"ITF Romania F16, Men Doubles 2024",2024,sr:competition:43881
sr:season:122815,"2024 ITF Romania 16A, Women Singles",2024,sr:competition:43887
sr:season:122817,"ITF Romania 15A, Women Doubles 2024",2024,sr:competition:43889
sr:season:122819,"2024 ITF Brazil 11A, Women Singles",2024,sr:competition:43893
sr:season:122821,"ITF Brazil 08A, Women Doubles 2024",2024,sr:competition:43895
sr:season:122827,"2024 ITF Dominican Republic 09A, Women Singles",2024,sr:competition:43899
sr:season:122829,"ITF Dominican Republic 08A, Women Doubles 2024",2024,sr:competition:43901
sr:season:122839,"2024 ITF Serbia 23A, Women Singles",2024,sr:competition:43905
sr:season:122841,"ITF Serbia 22A, Women Doubles 2024",2024,sr:competition:43907
sr:season:122289,"2024 WTA Hua Hin 2, Thailand Women Doubles",2024,sr:competition:43945
sr:season:122291,"2024 WTA Hua Hin 2, Thailand Women Singles",2024,sr:competition:43947
sr:season:123039,"ITF Japan F11, Men Singles 2024",2024,sr:competition:43955
sr:season:123041,"ITF Japan F11, Men Doubles 2024",2024,sr:competition:43957
sr:season:123043,"ITF France F25, Men Singles 2024",2024,sr:competition:43961
sr:season:123045,"ITF France F25, Men Doubles 2024",2024,sr:competition:43963
sr:season:123059,"ITF Spain F42, Men Singles 2024",2024,sr:competition:43967
sr:season:123061,"ITF Spain F42, Men Doubles 2024",2024,sr:competition:43969
sr:season:123063,2024 ITF Iran F7 Men Singles,2024,sr:competition:43973
sr:season:123065,"ITF Iran F4, Men Doubles 2024",2024,sr:competition:43975
sr:season:123067,"ITF Serbia F22, Men Singles 2024",2024,sr:competition:43979
sr:season:123069,"ITF Serbia F22, Men Doubles 2024",2024,sr:competition:43981
sr:season:123075,"ITF Romania F17, Men Singles 2024",2024,sr:competition:43985
sr:season:123077,"ITF Romania F17, Men Doubles 2024",2024,sr:competition:43987
sr:season:123093,"ITF Spain 42A, Women Singles 2024",2024,sr:competition:43991
sr:season:123095,"ITF Spain 42A, Women Doubles 2024",2024,sr:competition:43993
sr:season:123101,"ITF Dominican Republic 09A, Women Singles 2024",2024,sr:competition:43997
sr:season:123103,"ITF Dominican Republic 09A, Women Doubles 2024",2024,sr:competition:43999
sr:season:123125,"ITF Brazil 11A, Women Singles 2024",2024,sr:competition:44005
sr:season:123127,"ITF Brazil 11A, Women Doubles 2024",2024,sr:competition:44007
sr:season:123137,"ITF Serbia 23A, Women Singles 2024",2024,sr:competition:44017
sr:season:123139,"ITF Serbia 24A, Women Doubles 2024",2024,sr:competition:44019
sr:season:134013,"ATP Challenger Montemar, Spain Men Singles 2025",2025,sr:competition:44037
sr:season:123279,"2024 ATP Challenger Montemar, Spain Men Singles",2024,sr:competition:44037
sr:season:134015,"ATP Challenger Montemar, Spain Men Doubles 2025",2025,sr:competition:44039
sr:season:123281,"2024 ATP Challenger Montemar, Spain Men Doubles",2024,sr:competition:44039
sr:season:123365,"2024 ITF Romania F19, Men Singles",2024,sr:competition:44043
sr:season:123367,ITF Romania F18 Men Doubles 2024,2024,sr:competition:44045
sr:season:123397,2024 ITF Iran F8 Men Singles,2024,sr:competition:44049
sr:season:123399,ITF Iran F7 Men Doubles 2024,2024,sr:competition:44051
sr:season:123385,"2024 ITF Serbia F24, Men Singles",2024,sr:competition:44055
sr:season:123387,"ITF Serbia F22, Men Doubles 2024",2024,sr:competition:44057
sr:season:123381,"2024 ITF Paraguay F3, Men Singles",2024,sr:competition:44061
sr:season:123383,"ITF Paraguay F1, Men Doubles 2024",2024,sr:competition:44063
sr:season:123449,"2024 ITF Serbia 25A, Women Singles",2024,sr:competition:44067
sr:season:123451,"ITF Serbia 24A, Women Doubles 2024",2024,sr:competition:44069
sr:season:123675,ITF Serbia F24 Men Singles 2024,2024,sr:competition:44133
sr:season:123677,ITF Serbia F24 Men Doubles 2024,2024,sr:competition:44135
sr:season:123703,ITF Romania F19 Men Singles 2024,2024,sr:competition:44139
sr:season:123705,ITF Romania F19 Men Doubles 2024,2024,sr:competition:44141
sr:season:123707,"ITF Serbia 25A, Women Singles 2024",2024,sr:competition:44145
sr:season:123709,"ITF Serbia 25A, Women Doubles 2024",2024,sr:competition:44147
sr:season:123933,"ITF France F31, Men Singles 2024",2024,sr:competition:44213
sr:season:123935,"ITF France F31, Men Doubles 2024",2024,sr:competition:44215
sr:season:123953,ITF Paraguay F2 Men Singles 2024,2024,sr:competition:44219
sr:season:123955,ITF Paraguay F2 Men Doubles 2024,2024,sr:competition:44221
sr:season:123977,"ITF Brazil 12A, Women Singles 2024",2024,sr:competition:44225
sr:season:123979,"ITF Brazil 12A, Women Doubles 2024",2024,sr:competition:44227
sr:season:123985,"ITF Croatia 08A, Women Singles 2024",2024,sr:competition:44231
sr:season:123987,"ITF Croatia 08A, Women Doubles 2024",2024,sr:competition:44233
sr:season:124017,"ITF Slovakia 06, Women Singles 2024",2024,sr:competition:44237
sr:season:124019,"ITF Slovakia 06, Women Doubles 2024",2024,sr:competition:44239
sr:season:124085,"WTA Singapore, Singapore Women Singles 2025",2025,sr:competition:44317
sr:season:124087,"WTA Singapore, Singapore Women Doubles 2025",2025,sr:competition:44319
sr:season:124183,"WTA London, Great Britain Women Singles 2025",2025,sr:competition:44323
sr:season:124185,"WTA London, Great Britain Women Doubles 2025",2025,sr:competition:44325
sr:season:124589,"ITF Israel 03A, Women Singles 2024",2024,sr:competition:44363
sr:season:124591,"ITF Israel 03A, Women Doubles 2024",2024,sr:competition:44365
sr:season:124601,"ITF France 26A, Women Singles 2024",2024,sr:competition:44369
sr:season:124603,"ITF France 26A, Women Doubles 2024",2024,sr:competition:44371
sr:season:124739,"ATP Challenger Lyon, France Men Singles 2024",2024,sr:competition:44399
sr:season:124741,"ATP Challenger Lyon, France Men Doubles 2024",2024,sr:competition:44401
sr:season:127313,"ATP Challenger Brazzaville, Republic of Congo Men Singles 2025",2025,sr:competition:44417
sr:season:124755,"2024 ATP Challenger Brazzaville, Republic of Congo Men Singles",2024,sr:competition:44417
sr:season:127315,"ATP Challenger Brazzaville, Republic of Congo Men Doubles 2025",2025,sr:competition:44419
sr:season:124753,"2024 ATP Challenger Brazzaville, Republic of Congo Men Doubles",2024,sr:competition:44419
sr:season:124805,ITF Portugal F23 Men Singles 2024,2024,sr:competition:44459
sr:season:124807,"2024 ITF Portugal F23, Men Doubles",2024,sr:competition:44461
sr:season:124817,ITF France F29 Men Singles 2024,2024,sr:competition:44465
sr:season:124819,"ITF France F29, Men Doubles 2024",2024,sr:competition:44467
sr:season:124825,"ITF Croatia F12, Men Singles 2024",2024,sr:competition:44471
sr:season:124827,"ITF Croatia F12, Men Doubles 2024",2024,sr:competition:44473
sr:season:124841,"ITF Spain F46, Men Singles 2024",2024,sr:competition:44477
sr:season:124843,"ITF Spain F46, Men Doubles 2024",2024,sr:competition:44479
sr:season:124849,"ITF Armenia F1, Men Singles 2024",2024,sr:competition:44483
sr:season:124851,"ITF Armenia F1, Men Doubles 2024",2024,sr:competition:44485
sr:season:124895,"ITF Croatia 09A, Women Singles 2024",2024,sr:competition:44489
sr:season:124897,"ITF Croatia 09A, Women Doubles 2024",2024,sr:competition:44491
sr:season:124911,"2024 ITF Armenia F2, Women Singles",2024,sr:competition:44495
sr:season:124913,"ITF Armenia F1, Women Doubles 2024",2024,sr:competition:44497
sr:season:124915,"ITF Spain 43A, Women Singles 2024",2024,sr:competition:44501
sr:season:124917,"ITF Spain 43A, Women Doubles 2024",2024,sr:competition:44503
sr:season:135707,Riyadh Exhibition 2025,2025,sr:competition:44567
sr:season:124989,Riyadh Exhibition 2024,2024,sr:competition:44567
sr:season:124997,"ITF France F13, Men Singles 2024",2024,sr:competition:44571
sr:season:124999,"ITF France F13, Men Doubles 2024",2024,sr:competition:44573
sr:season:125037,"ITF Turkiye F37, Men Singles 2024",2024,sr:competition:44577
sr:season:125035,"ITF Turkiye F37, Men Doubles 2024",2024,sr:competition:44579
sr:season:125041,"ITF Armenia F1, Men Singles 2024",2024,sr:competition:44583
sr:season:125039,"ITF Armenia F1, Men Doubles 2024",2024,sr:competition:44585
sr:season:125045,"ITF Japan F8, Men Singles 2024",2024,sr:competition:44589
sr:season:125043,"ITF Japan F8, Men Doubles 2024",2024,sr:competition:44591
sr:season:125061,"ITF Canada 07A, Women Singles 2024",2024,sr:competition:44595
sr:season:125063,"ITF Canada 07A, Women Doubles 2024",2024,sr:competition:44597
sr:season:125105,"ITF Croatia 09A, Women Singles 2024",2024,sr:competition:44601
sr:season:125103,"ITF Croatia 09A, Women Doubles 2024",2024,sr:competition:44603
sr:season:125259,"ITF Japan F13, Men Doubles 2024",2024,sr:competition:44687
sr:season:125261,"ITF Japan F13, Men Singles 2024",2024,sr:competition:44689
sr:season:125303,"2024 ITF Japan 25A, Women Doubles",2024,sr:competition:44695
sr:season:125305,"ITF Japan 25A, Women Singles 2024",2024,sr:competition:44697
sr:season:125311,"ITF Tunisia 55A, Women Doubles 2024",2024,sr:competition:44701
sr:season:125313,"ITF Tunisia 55A, Women Singles 2024",2024,sr:competition:44703
sr:season:125435,"ITF Spain F43, Men Singles 2024",2024,sr:competition:44759
sr:season:125437,"ITF Spain F43, Men Doubles 2024",2024,sr:competition:44761
sr:season:125455,"ITF GuatemalaF1, Men Singles 2024",2024,sr:competition:44765
sr:season:125457,"ITF Guatemala F1, Men Doubles 2024",2024,sr:competition:44767
sr:season:125463,"ITF Brazil F9, Men Singles 2024",2024,sr:competition:44771
sr:season:125465,"ITF Brazil F9, Men Doubles 2024",2024,sr:competition:44773
sr:season:125479,"ITF Luxembourg 02A, Women Singles 2024",2024,sr:competition:44779
sr:season:125481,"ITF Luxembourg 02A, Women Doubles 2024",2024,sr:competition:44781
sr:season:125495,"ITF Japan 30A, Women Singles 2024",2024,sr:competition:44785
sr:season:125497,"ITF Japan 30A, Women Doubles 2024",2024,sr:competition:44787
sr:season:125521,"ITF Tunisia 55A, Women Singles 2024",2024,sr:competition:44791
sr:season:125523,"ITF Tunisia 55A, Women Doubles 2024",2024,sr:competition:44793
sr:season:125537,"ITF Spain 44A, Women Singles 2024",2024,sr:competition:44797
sr:season:125539,"ITF Spain 44A, Women Doubles 2024",2024,sr:competition:44799
sr:season:125659,"ITF Brazil F10, Men Singles 2024",2024,sr:competition:44861
sr:season:125661,"ITF Brazil F10, Men Doubles 2024",2024,sr:competition:44863
sr:season:125679,"ITF Portugal F23, Men Singles 2024",2024,sr:competition:44867
sr:season:125681,ITF Portugal F23 Men Doubles 2024,2024,sr:competition:44869
sr:season:125695,"ITF Spain F44, Men Singles 2024",2024,sr:competition:44873
sr:season:125697,"ITF Spain F44, Men Doubles 2024",2024,sr:competition:44875
sr:season:125703,"ITF Turkey F3, Men Singles 2024",2024,sr:competition:44879
sr:season:125705,"ITF Turkey F3, Men Doubles 2024",2024,sr:competition:44881
sr:season:125711,"ITF Italy F35, Men Singles 2024",2024,sr:competition:44885
sr:season:125713,"ITF Italy F35, Men Doubles 2024",2024,sr:competition:44887
sr:season:125773,"ITF Tunisia 56A, Women Singles 2024",2024,sr:competition:44891
sr:season:125775,"ITF Tunisia 56A, Women Doubles 2024",2024,sr:competition:44893
sr:season:125777,"ITF Argentina 12A, Women Singles 2024",2024,sr:competition:44897
sr:season:125779,"ITF Argentina 12A, Women Doubles 2024",2024,sr:competition:44899
sr:season:125891,"2024 ITF Portugal F25, Men Singles",2024,sr:competition:44975
sr:season:125893,"ITF Portugal F25, Men Doubles 2024",2024,sr:competition:44977
sr:season:125913,"ITF Spain F47, Men Singles 2024",2024,sr:competition:44985
sr:season:125915,"ITF Spain F47, Men Doubles 2024",2024,sr:competition:44987
sr:season:125917,"ITF Angola F1, Men Singles 2024",2024,sr:competition:44991
sr:season:125919,"ITF Angola F1, Men Doubles",2024,sr:competition:44993
sr:season:125947,"ITF Japan 29A, Women Singles",2024,sr:competition:44997
sr:season:125945,"ITF Japan 29A, Women Doubles 2024",2024,sr:competition:44999
sr:season:125959,"ITF Slovakia 07A, Women Singles 2024",2024,sr:competition:45003
sr:season:125961,"ITF Slovakia 07A, Women Doubles 2024",2024,sr:competition:45005
sr:season:125963,"ITF Dominican Republic 11A, Women Singles 2024",2024,sr:competition:45009
sr:season:125965,"ITF Dominican Republic 11A, Women Doubles 2024",2024,sr:competition:45011
sr:season:125977,"ITF Spain 46A, Women Singles",2024,sr:competition:45017
sr:season:125979,"ITF Spain 46A, Women Doubles 2024",2024,sr:competition:45019
sr:season:125981,"ITF Argentina 14A, Women Singles 2024",2024,sr:competition:45023
sr:season:125983,"ITF Argentina 14A, Women Doubles 2024",2024,sr:competition:45025
sr:season:125985,"ITF Tunisia 58A, Women Singles 2024",2024,sr:competition:45029
sr:season:125987,"ITF Tunisia 58A, Women Doubles 2024",2024,sr:competition:45031
sr:season:125875,"Turkey F31, Men Singles",2024,sr:competition:45039
sr:season:125877,Turkey F31 Men Doubles,2024,sr:competition:45041
sr:season:126087,"ATP Challenger Burnie, Australia Men Singles 2025",2025,sr:competition:45051
sr:season:126089,"ATP Challenger Burnie, Australia Men Doubles 2025",2025,sr:competition:45053
sr:season:126099,"ATP Challenger Corrientes, Argentina Men Singles 2025",2025,sr:competition:45057
sr:season:126101,"ATP Challenger Corrientes, Argentina Men Doubles 2025",2025,sr:competition:45059
sr:season:126107,"ATP Challenger Burnie 2, Australia Men Singles 2025",2025,sr:competition:45063
sr:season:126109,"ATP Challenger Burnie 2, Australia Men Doubles 2025",2025,sr:competition:45065
sr:season:126213,"ITF Turkiye F31, Men Singles 2024",2024,sr:competition:45091
sr:season:126215,"ITF Turkiye F31, Men Doubles 2024",2024,sr:competition:45093
sr:season:126221,"ITF Tunisia F64, Men Singles 2024",2024,sr:competition:45097
sr:season:126223,"ITF Tunisia F63, Men Doubles 2024",2024,sr:competition:45099
sr:season:126233,"ITF Spain F47, Men Singles 2024",2024,sr:competition:45103
sr:season:126235,"ITF Spain F47, Men Doubles 2024",2024,sr:competition:45105
sr:season:126245,"ITF Angola F1, Men Singles 2024",2024,sr:competition:45109
sr:season:126247,"ITF Angola F1, Men Doubles 2024",2024,sr:competition:45111
sr:season:126261,"ITF Slovakia 07A, Women Singles 2024",2024,sr:competition:45115
sr:season:126263,"ITF Slovakia 07A, Women Doubles 2024",2024,sr:competition:45117
sr:season:126269,"ITF Japan 30A, Women Singles 2024",2024,sr:competition:45121
sr:season:126271,"ITF Japan 30A, Women Doubles 2024",2024,sr:competition:45123
sr:season:126273,"ITF Dominican Republic 11A, Women Singles 2024",2024,sr:competition:45127
sr:season:126275,"ITF Dominican Republic 11A, Women Doubles 2024",2024,sr:competition:45129
sr:season:126281,"ITF Tunisia 58A, Women Singles 2024",2024,sr:competition:45133
sr:season:126283,"ITF Tunisia 58A, Women Doubles 2024",2024,sr:competition:45135
sr:season:126285,"ITF Brazil 12A, Women Singles 2024",2024,sr:competition:45139
sr:season:126287,"ITF Brazil 12A, Women Doubles 2024",2024,sr:competition:45141
sr:season:122333,"2024 WTA 125K Charleston 2, USA Women Singles",2024,sr:competition:45151
sr:season:122331,"2024 WTA 125K Charleston 2, USA Women Doubles",2024,sr:competition:45153
sr:season:126431,"ITF Chile F4, Men Doubles 2024",2024,sr:competition:45211
sr:season:126433,"ITF Chile F4, Men Singles 2024",2024,sr:competition:45213
sr:season:126477,"ITF Brazil 14A, Women Doubles 2024",2024,sr:competition:45217
sr:season:126479,"ITF Brazil 14A, Women Singles 2024",2024,sr:competition:45219
sr:season:126483,"ITF South Africa 09A, Women Doubles 2024",2024,sr:competition:45223
sr:season:126485,"ITF South Africa 09A, Women Singles 2024",2024,sr:competition:45225
sr:season:126617,"ITF South Africa F6, Men Singles 2024",2024,sr:competition:45283
sr:season:126619,"ITF South Africa F6, Men Doubles 2024",2024,sr:competition:45285
sr:season:126651,"ITF Spain F38, Men Singles 2024",2024,sr:competition:45289
sr:season:126625,"ITF Spain F37, Men Doubles 2024",2024,sr:competition:45291
sr:season:126635,"ITF Brazil 14A, Women Singles 2024",2024,sr:competition:45295
sr:season:126637,"ITF Brazil 14A, Women Doubles 2024",2024,sr:competition:45297
sr:season:126639,"ITF South Africa 09A, Women Singles 2024",2024,sr:competition:45301
sr:season:126641,"ITF South Africa 09A, Women Doubles 2024",2024,sr:competition:45303
sr:season:129976,UTR Boca Raton W04 2025,2025,sr:competition:45345
sr:season:127705,2025 Newport Beach W03,2025,sr:competition:45347
sr:season:127491,2025 Olomouc W01,2025,sr:competition:45349
sr:season:127237,2025 Norman M01,2025,sr:competition:45357
sr:season:127239,2025 Los Angeles M01,2025,sr:competition:45359
sr:season:127241,2025 Cornella de Llobregat M01,2025,sr:competition:45361
sr:season:127067,2025 Boca Raton W01,2025,sr:competition:45363
sr:season:127149,2025 Norman W01,2025,sr:competition:45365
sr:season:127235,2025 Newport Beach W01,2025,sr:competition:45367
sr:season:126965,"WTA 125K Cancun, Mexico Women Doubles 2025",2025,sr:competition:45381
sr:season:126967,"WTA 125K Cancun, Mexico Women Singles 2025",2025,sr:competition:45383
sr:season:127311,2025 Olomouc M01,2025,sr:competition:45391
sr:season:127289,2025 Baton Rouge M01,2025,sr:competition:45427
sr:season:127291,2025 Tucson M01,2025,sr:competition:45431
sr:season:127309,2025 Noda M01,2025,sr:competition:45437
sr:season:127341,"ATP Challenger Charlottesville, USA Men Singles 2025",2025,sr:competition:45441
sr:season:127343,"ATP Challenger Charlottesville, USA Men Doubles 2025",2025,sr:competition:45443
sr:season:127345,"ATP Challenger Cherbourg, France Men Singles 2025",2025,sr:competition:45447
sr:season:127347,"ATP Challenger Cherbourg, France Men Doubles 2025",2025,sr:competition:45449
sr:season:127353,"ATP Challenger Santo Domingo, Dominican Republic Men Singles 2025",2025,sr:competition:45453
sr:season:127355,"ATP Challenger Santo Domingo, Dominican Republic Men Doubles 2025",2025,sr:competition:45455
sr:season:127387,"ATP Challenger Hamilton, Bermuda Men Singles 2025",2025,sr:competition:45459
sr:season:127389,"ATP Challenger Hamilton, Bermuda Men Doubles 2025",2025,sr:competition:45461
sr:season:127399,2025 Winston-Salem M01,2025,sr:competition:45471
sr:season:127401,2025 Cornella de Llobregat M02,2025,sr:competition:45473
sr:season:127403,2025 Baton Rouge W01,2025,sr:competition:45475
sr:season:127405,2025 Noda W01,2025,sr:competition:45477
sr:season:127407,2025 Winston-Salem W01,2025,sr:competition:45479
sr:season:127409,2025 Newport Beach W02,2025,sr:competition:45481
sr:season:127411,2025 Cornella de Llobregat W01,2025,sr:competition:45483
sr:season:127481,2025 Boca Raton M01,2025,sr:competition:45493
sr:season:127483,2025 Noda M02,2025,sr:competition:45495
sr:season:127485,2025 Blagoevgrad M01,2025,sr:competition:45497
sr:season:127487,2025 Newport Beach M01,2025,sr:competition:45499
sr:season:127489,2025 Cornella de Llobregat W02,2025,sr:competition:45501
sr:season:127493,2025 Bonita Springs W01,2025,sr:competition:45505
sr:season:127609,2025 Noda W02,2025,sr:competition:45595
sr:season:127617,"WTA 125 Antalya, Turkiye Singles 2025",2025,sr:competition:45599
sr:season:127615,"WTA 125 Antalya, Turkiye Doubles 2025",2025,sr:competition:45601
sr:season:127679,2025 Olomouc M02,2025,sr:competition:45635
sr:season:127681,2025 Alvor M01,2025,sr:competition:45637
sr:season:127685,2025 Boca Raton M02,2025,sr:competition:45639
sr:season:127691,2025 Bloomington M01,2025,sr:competition:45643
sr:season:127697,2025 Dubai W01,2025,sr:competition:45651
sr:season:127699,2025 Blagoevgrad W01,2025,sr:competition:45657
sr:season:127701,2025 Boca Raton W02,2025,sr:competition:45659
sr:season:128119,UTR Newport Beach W04 2025,2025,sr:competition:45661
sr:season:127731,World Tennis League Men Doubles,2024,sr:competition:45687
sr:season:127733,2024 World Tennis League Women Doubles,2024,sr:competition:45689
sr:season:127819,2025 Yokohama M01,2025,sr:competition:45747
sr:season:127827,2025 Gyor M01,2025,sr:competition:45753
sr:season:127829,2025 Alvor M02,2025,sr:competition:45755
sr:season:127831,2025 Newport Beach M02,2025,sr:competition:45757
sr:season:127833,2025 Yokohama W01,2025,sr:competition:45761
sr:season:127835,2025 Dubai W02,2025,sr:competition:45763
sr:season:127937,"WTA 125K Antalya 3, Turkiye Women Singles 2025",2025,sr:competition:45795
sr:season:127939,"WTA 125K Antalya 3, Turkiye Women Doubles 2025",2025,sr:competition:45797
sr:season:127941,"ATP Challenger Hersonissos, Greece Men Singles 2025",2025,sr:competition:45801
sr:season:127943,"2025 ATP Challenger Hersonissos, Greece Men Doubles",2025,sr:competition:45803
sr:season:127949,"ATP Challenger Hersonissos 2, Greece Men Singles 2025",2025,sr:competition:45807
